X,Y,Red,Green,Blue
80,98,255,255,255
80,99,255,0,0
80,100,255,255,255
80,101,254,255,255
80,102,255,0,0
80,103,255,0,0
80,104,255,255,255
80,105,254,255,255
80,106,255,0,0
80,107,255,255,255
80,108,255,255,255
80,109,255,0,0
80,110,0,0,0
80,111,0,0,0
80,112,254,255,255
80,113,0,0,0
80,114,0,0,0
80,115,255,0,0
80,116,255,0,0
80,117,255,255,255
80,118,254,255,255
80,119,0,0,0
80,120,254,255,255
80,121,255,0,0
80,122,254,255,255
80,123,255,255,255
80,124,255,0,0
80,125,255,0,0
80,126,254,255,255
80,127,255,255,255
80,128,255,0,0
80,129,255,255,255
80,130,0,0,0
80,131,0,0,0
80,132,255,255,255
80,133,254,255,255
80,134,255,0,0
80,135,255,0,0
80,136,254,255,255
80,137,255,0,0
80,138,255,255,255
80,139,0,0,0
80,140,255,255,255
80,141,254,255,255
80,142,0,0,0
80,143,255,0,0
80,144,255,0,0
80,145,255,0,0
80,146,255,255,255
80,147,0,0,0
80,148,255,255,255
80,149,254,255,255
80,150,254,255,255
80,151,255,255,255
80,152,255,0,0
80,153,255,255,255
80,154,254,255,255
80,155,0,0,0
80,156,255,0,0
80,157,254,255,255
80,158,255,255,255
80,159,0,0,0
80,160,255,0,0
80,161,0,0,0
80,162,0,0,0
80,163,0,0,0
80,164,0,0,0
80,165,255,255,255
80,166,0,0,0
80,167,0,0,0
80,168,0,0,0
80,169,255,255,255
80,170,0,0,0
80,171,0,0,0
80,172,254,255,255
80,173,0,0,0
80,174,255,0,0
80,175,255,0,0
80,176,255,0,0
80,177,0,0,0
80,178,255,255,255
80,179,0,0,0
80,180,255,0,0
80,181,255,255,255
80,182,255,255,255
80,183,255,0,0
80,184,254,255,255
80,185,255,0,0
80,186,255,255,255
80,187,0,0,0
80,188,255,0,0
80,189,254,255,255
80,190,254,255,255
80,191,255,0,0
80,192,254,255,255
80,193,254,255,255
80,194,254,255,255
80,195,255,0,0
80,196,0,0,0
80,197,255,0,0
80,198,254,255,255
80,199,255,255,255
81,0,0,0,0
81,1,255,0,0
81,2,255,0,0
81,3,254,255,255
81,4,255,255,255
81,5,254,255,255
81,6,254,255,255
81,7,255,0,0
81,8,254,255,255
81,9,255,255,255
81,10,255,0,0
81,11,255,255,255
81,12,254,255,255
81,13,255,255,255
81,14,255,0,0
81,15,255,0,0
81,16,255,255,255
81,17,255,0,0
81,18,255,0,0
81,19,255,0,0
81,20,255,0,0
81,21,255,255,255
81,22,0,0,0
81,23,0,0,0
81,24,254,255,255
81,25,0,0,0
81,26,255,255,255
81,27,255,0,0
81,28,0,0,0
81,29,255,255,255
81,30,255,0,0
81,31,255,255,255
81,32,254,255,255
81,33,254,255,255
81,34,255,0,0
81,35,0,0,0
81,36,254,255,255
81,37,255,255,255
81,38,0,0,0
81,39,255,0,0
81,40,0,0,0
81,41,0,0,0
81,42,255,255,255
81,43,255,0,0
81,44,255,0,0
81,45,255,0,0
81,46,255,255,255
81,47,0,0,0
81,48,255,0,0
81,49,254,255,255
81,50,255,255,255
81,51,0,0,0
81,52,255,255,255
81,53,254,255,255
81,54,254,255,255
81,55,0,0,0
81,56,254,255,255
81,57,255,0,0
81,58,255,0,0
81,59,255,0,0
81,60,254,255,255
81,61,0,0,0
81,62,254,255,255
81,63,255,0,0
81,64,254,255,255
81,65,254,255,255
81,66,0,0,0
81,67,254,255,255
81,68,0,0,0
81,69,254,255,255
81,70,255,255,255
81,71,255,0,0
81,72,255,0,0
81,73,0,0,0
81,74,255,255,255
81,75,0,0,0
81,76,255,255,255
81,77,255,255,255
81,78,0,0,0
81,79,0,0,0
81,80,254,255,255
81,81,254,255,255
81,82,255,255,255
81,83,254,255,255
81,84,255,0,0
81,85,255,255,255
81,86,255,0,0
81,87,254,255,255
81,88,0,0,0
81,89,255,255,255
81,90,255,0,0
81,91,255,255,255
81,92,255,0,0
81,93,254,255,255
81,94,254,255,255
81,95,255,255,255
81,96,255,0,0
81,97,254,255,255
81,98,0,0,0
81,99,255,0,0
81,100,254,255,255
81,101,255,255,255
81,102,0,0,0
81,103,0,0,0
81,104,255,0,0
81,105,0,0,0
81,106,0,0,0
81,107,0,0,0
81,108,255,255,255
81,109,254,255,255
81,110,255,0,0
81,111,255,255,255
81,112,255,255,255
81,113,254,255,255
81,114,254,255,255
81,115,254,255,255
81,116,255,255,255
81,117,255,255,255
81,118,255,255,255
81,119,0,0,0
81,120,255,255,255
81,121,255,255,255
81,122,0,0,0
81,123,255,0,0
81,124,255,255,255
81,125,254,255,255
81,126,0,0,0
81,127,255,0,0
81,128,0,0,0
81,129,255,0,0
81,130,254,255,255
81,131,255,0,0
81,132,255,0,0
81,133,0,0,0
81,134,0,0,0
81,135,255,255,255
81,136,255,255,255
81,137,255,255,255
81,138,255,255,255
81,139,254,255,255
81,140,255,255,255
81,141,0,0,0
81,142,0,0,0
81,143,255,0,0
81,144,0,0,0
81,145,0,0,0
81,146,254,255,255
81,147,0,0,0
81,148,0,0,0
81,149,0,0,0
81,150,254,255,255
81,151,255,0,0
81,152,0,0,0
81,153,254,255,255
81,154,0,0,0
81,155,0,0,0
81,156,0,0,0
81,157,254,255,255
81,158,255,0,0
81,159,255,0,0
81,160,255,255,255
81,161,254,255,255
81,162,254,255,255
81,163,254,255,255
81,164,0,0,0
81,165,255,0,0
81,166,0,0,0
81,167,255,255,255
81,168,255,0,0
81,169,255,0,0
81,170,0,0,0
81,171,255,0,0
81,172,255,0,0
81,173,0,0,0
81,174,0,0,0
81,175,255,255,255
81,176,255,255,255
81,177,255,0,0
81,178,255,255,255
81,179,0,0,0
81,180,0,0,0
81,181,255,0,0
81,182,255,0,0
81,183,254,255,255
81,184,255,0,0
81,185,254,255,255
81,186,255,255,255
81,187,0,0,0
81,188,254,255,255
81,189,255,0,0
81,190,0,0,0
81,191,255,255,255
81,192,254,255,255
81,193,254,255,255
81,194,255,255,255
81,195,255,255,255
81,196,0,0,0
81,197,254,255,255
81,198,254,255,255
81,199,255,255,255
82,0,254,255,255
82,1,0,0,0
82,2,0,0,0
82,3,255,0,0
82,4,254,255,255
82,5,0,0,0
82,6,254,255,255
82,7,255,255,255
82,8,255,0,0
82,9,254,255,255
82,10,254,255,255
82,11,254,255,255
82,12,255,0,0
82,13,255,0,0
82,14,254,255,255
82,15,0,0,0
82,16,255,0,0
82,17,255,0,0
82,18,255,0,0
82,19,0,0,0
82,20,0,0,0
82,21,255,0,0
82,22,0,0,0
82,23,0,0,0
82,24,255,0,0
82,25,255,255,255
82,26,254,255,255
82,27,255,255,255
82,28,254,255,255
82,29,255,255,255
82,30,255,0,0
82,31,255,0,0
82,32,255,0,0
82,33,254,255,255
82,34,255,0,0
82,35,0,0,0
82,36,0,0,0
82,37,254,255,255
82,38,254,255,255
82,39,0,0,0
82,40,255,255,255
82,41,255,255,255
82,42,0,0,0
82,43,0,0,0
82,44,254,255,255
82,45,254,255,255
82,46,255,255,255
82,47,255,255,255
82,48,0,0,0
82,49,255,255,255
82,50,255,0,0
82,51,254,255,255
82,52,255,255,255
82,53,255,255,255
82,54,254,255,255
82,55,255,255,255
82,56,254,255,255
82,57,255,0,0
82,58,255,255,255
82,59,254,255,255
82,60,254,255,255
82,61,255,255,255
82,62,255,0,0
82,63,254,255,255
82,64,0,0,0
82,65,0,0,0
82,66,0,0,0
82,67,255,0,0
82,68,0,0,0
82,69,254,255,255
82,70,255,0,0
82,71,254,255,255
82,72,255,255,255
82,73,255,255,255
82,74,255,0,0
82,75,254,255,255
82,76,255,255,255
82,77,255,0,0
82,78,254,255,255
82,79,0,0,0
82,80,254,255,255
82,81,0,0,0
82,82,255,0,0
82,83,255,255,255
82,84,254,255,255
82,85,254,255,255
82,86,0,0,0
82,87,255,0,0
82,88,254,255,255
82,89,254,255,255
82,90,255,255,255
82,91,255,255,255
82,92,255,0,0
82,93,255,0,0
82,94,254,255,255
82,95,0,0,0
82,96,0,0,0
82,97,0,0,0
82,98,255,0,0
82,99,255,0,0
82,100,0,0,0
82,101,255,0,0
82,102,255,255,255
82,103,254,255,255
82,104,0,0,0
82,105,255,0,0
82,106,255,0,0
82,107,254,255,255
82,108,254,255,255
82,109,255,0,0
82,110,255,255,255
82,111,255,0,0
82,112,255,255,255
82,113,254,255,255
82,114,0,0,0
82,115,254,255,255
82,116,254,255,255
82,117,255,255,255
82,118,254,255,255
82,119,255,255,255
82,120,0,0,0
82,121,255,0,0
82,122,0,0,0
82,123,255,0,0
82,124,255,255,255
82,125,0,0,0
82,126,0,0,0
82,127,0,0,0
82,128,0,0,0
82,129,254,255,255
82,130,255,0,0
82,131,254,255,255
82,132,254,255,255
82,133,254,255,255
82,134,254,255,255
82,135,0,0,0
82,136,254,255,255
82,137,255,0,0
82,138,255,0,0
82,139,0,0,0
82,140,255,255,255
82,141,254,255,255
82,142,0,0,0
82,143,0,0,0
82,144,0,0,0
82,145,255,255,255
82,146,0,0,0
82,147,254,255,255
82,148,255,0,0
82,149,255,255,255
82,150,0,0,0
82,151,255,255,255
82,152,254,255,255
82,153,255,0,0
82,154,0,0,0
82,155,255,255,255
82,156,255,0,0
82,157,255,0,0
82,158,255,255,255
82,159,255,255,255
82,160,0,0,0
82,161,254,255,255
82,162,255,0,0
82,163,0,0,0
82,164,255,255,255
82,165,254,255,255
82,166,255,0,0
82,167,255,0,0
82,168,0,0,0
82,169,255,0,0
82,170,0,0,0
82,171,0,0,0
82,172,255,0,0
82,173,254,255,255
82,174,255,255,255
82,175,255,255,255
82,176,0,0,0
82,177,255,255,255
82,178,255,0,0
82,179,255,255,255
82,180,255,0,0
82,181,0,0,0
82,182,254,255,255
82,183,255,0,0
82,184,255,0,0
82,185,254,255,255
82,186,255,0,0
82,187,0,0,0
82,188,255,255,255
82,189,255,255,255
82,190,254,255,255
82,191,0,0,0
82,192,0,0,0
82,193,254,255,255
82,194,255,0,0
82,195,254,255,255
82,196,255,255,255
82,197,255,0,0
82,198,255,255,255
82,199,255,0,0
83,0,255,255,255
83,1,254,255,255
83,2,255,255,255
83,3,0,0,0
83,4,255,255,255
83,5,255,255,255
83,6,0,0,0
83,7,254,255,255
83,8,255,0,0
83,9,254,255,255
83,10,0,0,0
83,11,254,255,255
83,12,0,0,0
83,13,0,0,0
83,14,255,255,255
83,15,255,255,255
83,16,255,0,0
83,17,254,255,255
83,18,255,0,0
83,19,255,255,255
83,20,255,0,0
83,21,255,255,255
83,22,0,0,0
83,23,0,0,0
83,24,0,0,0
83,25,254,255,255
83,26,255,255,255
83,27,255,0,0
83,28,255,255,255
83,29,255,255,255
83,30,0,0,0
83,31,0,0,0
83,32,255,0,0
83,33,255,0,0
83,34,255,0,0
83,35,255,0,0
83,36,255,255,255
83,37,0,0,0
83,38,255,0,0
83,39,254,255,255
83,40,255,0,0
83,41,0,0,0
83,42,0,0,0
83,43,0,0,0
83,44,255,255,255
83,45,255,255,255
83,46,0,0,0
83,47,255,255,255
83,48,254,255,255
83,49,255,0,0
83,50,255,0,0
83,51,255,0,0
83,52,255,255,255
83,53,255,0,0
83,54,254,255,255
83,55,254,255,255
83,56,255,255,255
83,57,255,255,255
83,58,254,255,255
83,59,255,255,255
83,60,254,255,255
83,61,0,0,0
83,62,0,0,0
83,63,254,255,255
83,64,255,0,0
83,65,255,255,255
83,66,254,255,255
83,67,254,255,255
83,68,255,255,255
83,69,0,0,0
83,70,255,0,0
83,71,255,0,0
83,72,255,0,0
83,73,0,0,0
83,74,255,255,255
83,75,255,255,255
83,76,255,0,0
83,77,255,0,0
83,78,254,255,255
83,79,255,0,0
83,80,255,0,0
83,81,254,255,255
83,82,0,0,0
83,83,255,0,0
83,84,255,255,255
83,85,254,255,255
83,86,254,255,255
83,87,254,255,255
83,88,254,255,255
83,89,0,0,0
83,90,255,255,255
83,91,255,255,255
83,92,255,255,255
83,93,254,255,255
83,94,255,0,0
83,95,255,0,0
83,96,254,255,255
83,97,255,0,0
83,98,254,255,255
83,99,255,0,0
83,100,255,0,0
83,101,0,0,0
83,102,254,255,255
83,103,254,255,255
83,104,0,0,0
83,105,255,0,0
83,106,255,0,0
83,107,254,255,255
83,108,0,0,0
83,109,0,0,0
83,110,255,0,0
83,111,255,0,0
83,112,255,0,0
83,113,0,0,0
83,114,254,255,255
83,115,255,255,255
83,116,254,255,255
83,117,255,255,255
83,118,255,255,255
83,119,255,0,0
83,120,255,0,0
83,121,0,0,0
83,122,0,0,0
83,123,0,0,0
83,124,0,0,0
83,125,255,0,0
83,126,255,255,255
83,127,255,255,255
83,128,255,0,0
83,129,254,255,255
83,130,255,0,0
83,131,255,0,0
83,132,255,255,255
83,133,255,255,255
83,134,254,255,255
83,135,254,255,255
83,136,254,255,255
83,137,255,0,0
83,138,255,0,0
83,139,255,0,0
83,140,255,255,255
83,141,255,0,0
83,142,0,0,0
83,143,0,0,0
83,144,255,0,0
83,145,0,0,0
83,146,0,0,0
83,147,0,0,0
83,148,254,255,255
83,149,255,0,0
83,150,255,255,255
83,151,254,255,255
83,152,255,255,255
83,153,255,255,255
83,154,0,0,0
83,155,255,0,0
83,156,255,255,255
83,157,255,0,0
83,158,254,255,255
83,159,0,0,0
83,160,254,255,255
83,161,0,0,0
83,162,254,255,255
83,163,0,0,0
83,164,255,255,255
83,165,255,255,255
83,166,0,0,0
83,167,0,0,0
83,168,0,0,0
83,169,0,0,0
83,170,254,255,255
83,171,0,0,0
83,172,254,255,255
83,173,0,0,0
83,174,254,255,255
83,175,255,0,0
83,176,255,255,255
83,177,255,0,0
83,178,254,255,255
83,179,255,255,255
83,180,0,0,0
83,181,255,0,0
83,182,255,255,255
83,183,254,255,255
83,184,254,255,255
83,185,255,0,0
83,186,255,255,255
83,187,254,255,255
83,188,0,0,0
83,189,255,255,255
83,190,254,255,255
83,191,255,0,0
83,192,254,255,255
83,193,255,0,0
83,194,255,0,0
83,195,255,255,255
83,196,255,255,255
83,197,0,0,0
83,198,255,255,255
83,199,255,0,0
84,0,0,0,0
84,1,0,0,0
84,2,255,255,255
84,3,0,0,0
84,4,255,0,0
84,5,0,0,0
84,6,0,0,0
84,7,255,0,0
84,8,254,255,255
84,9,255,255,255
84,10,0,0,0
84,11,254,255,255
84,12,0,0,0
84,13,0,0,0
84,14,255,255,255
84,15,255,0,0
84,16,255,0,0
84,17,0,0,0
84,18,255,255,255
84,19,0,0,0
84,20,255,255,255
84,21,254,255,255
84,22,254,255,255
84,23,255,0,0
84,24,255,255,255
84,25,254,255,255
84,26,255,255,255
84,27,0,0,0
84,28,255,255,255
84,29,254,255,255
84,30,255,0,0
84,31,254,255,255
84,32,255,255,255
84,33,254,255,255
84,34,0,0,0
84,35,255,255,255
84,36,255,255,255
84,37,255,255,255
84,38,255,0,0
84,39,0,0,0
84,40,0,0,0
84,41,0,0,0
84,42,254,255,255
84,43,255,0,0
84,44,0,0,0
84,45,0,0,0
84,46,255,255,255
84,47,255,0,0
84,48,255,0,0
84,49,255,0,0
84,50,255,255,255
84,51,0,0,0
84,52,0,0,0
84,53,255,255,255
84,54,255,0,0
84,55,254,255,255
84,56,255,0,0
84,57,255,255,255
84,58,255,255,255
84,59,255,0,0
84,60,255,255,255
84,61,0,0,0
84,62,0,0,0
84,63,0,0,0
84,64,255,0,0
84,65,255,255,255
84,66,255,0,0
84,67,254,255,255
84,68,255,0,0
84,69,0,0,0
84,70,254,255,255
84,71,255,0,0
84,72,255,255,255
84,73,255,0,0
84,74,255,0,0
84,75,255,0,0
84,76,254,255,255
84,77,255,0,0
84,78,0,0,0
84,79,255,0,0
84,80,254,255,255
84,81,255,0,0
84,82,255,0,0
84,83,255,0,0
84,84,255,255,255
84,85,0,0,0
84,86,0,0,0
84,87,0,0,0
84,88,254,255,255
84,89,254,255,255
84,90,255,255,255
84,91,255,0,0
84,92,254,255,255
84,93,254,255,255
84,94,255,0,0
84,95,254,255,255
84,96,254,255,255
84,97,255,0,0
84,98,254,255,255
84,99,255,255,255
84,100,254,255,255
84,101,254,255,255
84,102,254,255,255
84,103,0,0,0
84,104,255,0,0
84,105,255,0,0
84,106,255,0,0
84,107,0,0,0
84,108,255,255,255
84,109,255,0,0
84,110,0,0,0
84,111,255,0,0
84,112,255,0,0
84,113,0,0,0
84,114,254,255,255
84,115,255,0,0
84,116,255,255,255
84,117,255,255,255
84,118,0,0,0
84,119,255,255,255
84,120,255,0,0
84,121,0,0,0
84,122,254,255,255
84,123,255,255,255
84,124,255,0,0
84,125,0,0,0
84,126,255,255,255
84,127,255,255,255
84,128,255,0,0
84,129,254,255,255
84,130,0,0,0
84,131,254,255,255
84,132,255,0,0
84,133,255,255,255
84,134,255,0,0
84,135,254,255,255
84,136,255,0,0
84,137,254,255,255
84,138,0,0,0
84,139,0,0,0
84,140,254,255,255
84,141,0,0,0
84,142,255,0,0
84,143,255,255,255
84,144,254,255,255
84,145,0,0,0
84,146,254,255,255
84,147,254,255,255
84,148,254,255,255
84,149,254,255,255
84,150,254,255,255
84,151,255,255,255
84,152,255,255,255
84,153,255,255,255
84,154,255,255,255
84,155,0,0,0
84,156,0,0,0
84,157,0,0,0
84,158,255,0,0
84,159,255,0,0
84,160,255,0,0
84,161,254,255,255
84,162,0,0,0
84,163,255,0,0
84,164,255,0,0
84,165,0,0,0
84,166,255,0,0
84,167,254,255,255
84,168,255,0,0
84,169,0,0,0
84,170,254,255,255
84,171,254,255,255
84,172,255,255,255
84,173,0,0,0
84,174,0,0,0
84,175,255,255,255
84,176,255,0,0
84,177,0,0,0
84,178,255,255,255
84,179,255,0,0
84,180,254,255,255
84,181,255,255,255
84,182,255,0,0
84,183,0,0,0
84,184,0,0,0
84,185,255,255,255
84,186,255,255,255
84,187,0,0,0
84,188,255,255,255
84,189,0,0,0
84,190,0,0,0
84,191,255,0,0
84,192,255,0,0
84,193,255,255,255
84,194,0,0,0
84,195,255,0,0
84,196,254,255,255
84,197,255,255,255
84,198,0,0,0
84,199,254,255,255
85,0,254,255,255
85,1,255,255,255
85,2,0,0,0
85,3,254,255,255
85,4,255,0,0
85,5,0,0,0
85,6,255,255,255
85,7,0,0,0
85,8,0,0,0
85,9,255,0,0
85,10,255,255,255
85,11,255,0,0
85,12,255,255,255
85,13,255,0,0
85,14,255,255,255
85,15,254,255,255
85,16,254,255,255
85,17,255,255,255
85,18,255,255,255
85,19,255,255,255
85,20,255,0,0
85,21,254,255,255
85,22,255,0,0
85,23,0,0,0
85,24,255,255,255
85,25,0,0,0
85,26,254,255,255
85,27,254,255,255
85,28,0,0,0
85,29,0,0,0
85,30,255,255,255
85,31,255,0,0
85,32,254,255,255
85,33,255,0,0
85,34,254,255,255
85,35,254,255,255
85,36,255,0,0
85,37,255,0,0
85,38,0,0,0
85,39,255,0,0
85,40,0,0,0
85,41,255,0,0
85,42,255,255,255
85,43,255,255,255
85,44,254,255,255
85,45,255,0,0
85,46,0,0,0
85,47,0,0,0
85,48,0,0,0
85,49,255,0,0
85,50,254,255,255
85,51,0,0,0
85,52,0,0,0
85,53,0,0,0
85,54,254,255,255
85,55,254,255,255
85,56,0,0,0
85,57,255,0,0
85,58,255,255,255
85,59,254,255,255
85,60,0,0,0
85,61,254,255,255
85,62,255,0,0
85,63,254,255,255
85,64,0,0,0
85,65,254,255,255
85,66,254,255,255
85,67,255,0,0
85,68,0,0,0
85,69,254,255,255
85,70,0,0,0
85,71,255,0,0
85,72,0,0,0
85,73,255,255,255
85,74,255,0,0
85,75,0,0,0
85,76,254,255,255
85,77,255,0,0
85,78,254,255,255
85,79,255,255,255
85,80,254,255,255
85,81,0,0,0
85,82,0,0,0
85,83,255,0,0
85,84,0,0,0
85,85,254,255,255
85,86,255,255,255
85,87,255,0,0
85,88,254,255,255
85,89,255,0,0
85,90,0,0,0
85,91,255,255,255
85,92,255,0,0
85,93,254,255,255
85,94,255,0,0
85,95,255,255,255
85,96,0,0,0
85,97,0,0,0
85,98,254,255,255
85,99,255,0,0
85,100,254,255,255
85,101,0,0,0
85,102,255,0,0
85,103,254,255,255
85,104,255,255,255
85,105,0,0,0
85,106,255,0,0
85,107,255,0,0
85,108,254,255,255
85,109,255,255,255
85,110,255,255,255
85,111,254,255,255
85,112,255,255,255
85,113,255,0,0
85,114,255,255,255
85,115,0,0,0
85,116,254,255,255
85,117,255,255,255
85,118,0,0,0
85,119,254,255,255
85,120,0,0,0
85,121,255,255,255
85,122,255,255,255
85,123,255,255,255
85,124,0,0,0
85,125,254,255,255
85,126,255,0,0
85,127,255,255,255
85,128,0,0,0
85,129,254,255,255
85,130,255,0,0
85,131,254,255,255
85,132,255,255,255
85,133,255,255,255
85,134,255,0,0
85,135,255,0,0
85,136,254,255,255
85,137,0,0,0
85,138,254,255,255
85,139,0,0,0
85,140,255,0,0
85,141,254,255,255
85,142,255,255,255
85,143,0,0,0
85,144,255,255,255
85,145,255,0,0
85,146,255,0,0
85,147,255,255,255
85,148,254,255,255
85,149,255,255,255
85,150,255,0,0
85,151,0,0,0
85,152,0,0,0
85,153,0,0,0
85,154,255,0,0
85,155,255,255,255
85,156,254,255,255
85,157,0,0,0
85,158,0,0,0
85,159,255,255,255
85,160,255,0,0
85,161,255,0,0
85,162,255,0,0
85,163,0,0,0
85,164,255,0,0
85,165,0,0,0
85,166,255,0,0
85,167,0,0,0
85,168,254,255,255
85,169,255,255,255
85,170,254,255,255
85,171,254,255,255
85,172,255,255,255
85,173,254,255,255
85,174,255,0,0
85,175,0,0,0
85,176,254,255,255
85,177,255,255,255
85,178,255,255,255
85,179,0,0,0
85,180,255,0,0
85,181,254,255,255
85,182,254,255,255
85,183,255,255,255
85,184,0,0,0
85,185,254,255,255
85,186,254,255,255
85,187,254,255,255
85,188,255,0,0
85,189,255,255,255
85,190,255,255,255
85,191,255,0,0
85,192,255,0,0
85,193,255,0,0
85,194,255,0,0
85,195,254,255,255
85,196,255,255,255
85,197,0,0,0
85,198,0,0,0
85,199,0,0,0
86,0,255,0,0
86,1,0,0,0
86,2,255,255,255
86,3,0,0,0
86,4,0,0,0
86,5,0,0,0
86,6,255,255,255
86,7,254,255,255
86,8,254,255,255
86,9,254,255,255
86,10,255,0,0
86,11,255,0,0
86,12,254,255,255
86,13,254,255,255
86,14,255,0,0
86,15,254,255,255
86,16,255,0,0
86,17,255,0,0
86,18,0,0,0
86,19,255,0,0
86,20,0,0,0
86,21,0,0,0
86,22,0,0,0
86,23,254,255,255
86,24,0,0,0
86,25,255,255,255
86,26,254,255,255
86,27,254,255,255
86,28,255,0,0
86,29,255,0,0
86,30,0,0,0
86,31,255,255,255
86,32,0,0,0
86,33,254,255,255
86,34,255,255,255
86,35,255,0,0
86,36,255,255,255
86,37,0,0,0
86,38,0,0,0
86,39,255,0,0
86,40,255,0,0
86,41,254,255,255
86,42,254,255,255
86,43,255,255,255
86,44,255,0,0
86,45,255,0,0
86,46,255,255,255
86,47,255,0,0
86,48,254,255,255
86,49,0,0,0
86,50,254,255,255
86,51,0,0,0
86,52,0,0,0
86,53,255,0,0
86,54,255,0,0
86,55,255,255,255
86,56,255,255,255
86,57,0,0,0
86,58,255,0,0
86,59,255,255,255
86,60,254,255,255
86,61,254,255,255
86,62,0,0,0
86,63,254,255,255
86,64,254,255,255
86,65,255,0,0
86,66,255,255,255
86,67,255,0,0
86,68,255,0,0
86,69,254,255,255
86,70,254,255,255
86,71,255,0,0
86,72,0,0,0
86,73,0,0,0
86,74,254,255,255
86,75,255,0,0
86,76,255,255,255
86,77,254,255,255
86,78,0,0,0
86,79,255,0,0
86,80,255,0,0
86,81,254,255,255
86,82,0,0,0
86,83,0,0,0
86,84,0,0,0
86,85,254,255,255
86,86,255,0,0
86,87,255,0,0
86,88,0,0,0
86,89,0,0,0
86,90,255,255,255
86,91,0,0,0
86,92,254,255,255
86,93,255,255,255
86,94,255,0,0
86,95,255,255,255
86,96,0,0,0
86,97,255,255,255
86,98,255,255,255
86,99,0,0,0
86,100,255,0,0
86,101,254,255,255
86,102,255,0,0
86,103,0,0,0
86,104,254,255,255
86,105,255,255,255
86,106,254,255,255
86,107,0,0,0
86,108,255,255,255
86,109,255,0,0
86,110,255,255,255
86,111,254,255,255
86,112,0,0,0
86,113,0,0,0
86,114,255,255,255
86,115,255,0,0
86,116,255,255,255
86,117,254,255,255
86,118,254,255,255
86,119,255,255,255
86,120,0,0,0
86,121,255,255,255
86,122,255,255,255
86,123,254,255,255
86,124,254,255,255
86,125,254,255,255
86,126,0,0,0
86,127,0,0,0
86,128,254,255,255
86,129,255,0,0
86,130,255,255,255
86,131,0,0,0
86,132,255,0,0
86,133,254,255,255
86,134,254,255,255
86,135,0,0,0
86,136,255,255,255
86,137,255,0,0
86,138,255,0,0
86,139,254,255,255
86,140,255,0,0
86,141,254,255,255
86,142,255,0,0
86,143,255,0,0
86,144,0,0,0
86,145,255,0,0
86,146,254,255,255
86,147,255,255,255
86,148,254,255,255
86,149,255,0,0
86,150,255,0,0
86,151,0,0,0
86,152,255,255,255
86,153,254,255,255
86,154,255,255,255
86,155,0,0,0
86,156,0,0,0
86,157,0,0,0
86,158,0,0,0
86,159,0,0,0
86,160,255,0,0
86,161,255,255,255
86,162,254,255,255
86,163,254,255,255
86,164,255,255,255
86,165,255,0,0
86,166,255,0,0
86,167,254,255,255
86,168,255,0,0
86,169,0,0,0
86,170,255,255,255
86,171,255,255,255
86,172,255,0,0
86,173,254,255,255
86,174,254,255,255
86,175,255,255,255
86,176,255,0,0
86,177,0,0,0
86,178,255,0,0
86,179,255,0,0
86,180,0,0,0
86,181,254,255,255
86,182,255,0,0
86,183,254,255,255
86,184,255,0,0
86,185,255,255,255
86,186,255,0,0
86,187,0,0,0
86,188,255,0,0
86,189,254,255,255
86,190,255,255,255
86,191,255,0,0
86,192,254,255,255
86,193,255,255,255
86,194,255,255,255
86,195,0,0,0
86,196,254,255,255
86,197,0,0,0
86,198,254,255,255
86,199,255,0,0
87,0,255,0,0
87,1,255,0,0
87,2,255,255,255
87,3,0,0,0
87,4,254,255,255
87,5,255,255,255
87,6,255,255,255
87,7,254,255,255
87,8,0,0,0
87,9,255,255,255
87,10,255,255,255
87,11,254,255,255
87,12,255,0,0
87,13,0,0,0
87,14,254,255,255
87,15,255,0,0
87,16,255,0,0
87,17,254,255,255
87,18,255,0,0
87,19,254,255,255
87,20,255,0,0
87,21,255,0,0
87,22,255,0,0
87,23,254,255,255
87,24,0,0,0
87,25,254,255,255
87,26,0,0,0
87,27,0,0,0
87,28,255,255,255
87,29,0,0,0
87,30,255,255,255
87,31,0,0,0
87,32,255,255,255
87,33,254,255,255
87,34,0,0,0
87,35,255,0,0
87,36,255,0,0
87,37,254,255,255
87,38,255,0,0
87,39,255,255,255
87,40,254,255,255
87,41,254,255,255
87,42,254,255,255
87,43,254,255,255
87,44,255,0,0
87,45,255,255,255
87,46,254,255,255
87,47,0,0,0
87,48,0,0,0
87,49,0,0,0
87,50,0,0,0
87,51,254,255,255
87,52,254,255,255
87,53,255,0,0
87,54,0,0,0
87,55,255,255,255
87,56,254,255,255
87,57,255,0,0
87,58,254,255,255
87,59,255,0,0
87,60,254,255,255
87,61,254,255,255
87,62,254,255,255
87,63,255,255,255
87,64,254,255,255
87,65,255,255,255
87,66,254,255,255
87,67,255,255,255
87,68,254,255,255
87,69,255,255,255
87,70,255,0,0
87,71,255,255,255
87,72,255,255,255
87,73,255,255,255
87,74,254,255,255
87,75,255,0,0
87,76,0,0,0
87,77,0,0,0
87,78,255,255,255
87,79,0,0,0
87,80,0,0,0
87,81,254,255,255
87,82,255,0,0
87,83,255,0,0
87,84,0,0,0
87,85,255,0,0
87,86,255,0,0
87,87,255,255,255
87,88,254,255,255
87,89,0,0,0
87,90,0,0,0
87,91,255,0,0
87,92,0,0,0
87,93,0,0,0
87,94,255,255,255
87,95,255,0,0
