X,Y,Red,Green,Blue
108,166,255,255,255
108,167,0,0,0
108,168,0,0,0
108,169,255,0,0
108,170,0,0,0
108,171,255,0,0
108,172,0,0,0
108,173,254,255,255
108,174,0,0,0
108,175,255,255,255
108,176,254,255,255
108,177,255,0,0
108,178,254,255,255
108,179,255,255,255
108,180,254,255,255
108,181,255,255,255
108,182,254,255,255
108,183,255,0,0
108,184,254,255,255
108,185,0,0,0
108,186,254,255,255
108,187,255,255,255
108,188,0,0,0
108,189,255,0,0
108,190,0,0,0
108,191,255,0,0
108,192,0,0,0
108,193,254,255,255
108,194,255,0,0
108,195,0,0,0
108,196,254,255,255
108,197,255,255,255
108,198,255,0,0
108,199,255,0,0
109,0,255,0,0
109,1,255,0,0
109,2,255,0,0
109,3,255,255,255
109,4,255,255,255
109,5,0,0,0
109,6,255,255,255
109,7,254,255,255
109,8,254,255,255
109,9,0,0,0
109,10,255,255,255
109,11,0,0,0
109,12,254,255,255
109,13,255,255,255
109,14,0,0,0
109,15,255,0,0
109,16,255,255,255
109,17,254,255,255
109,18,254,255,255
109,19,255,255,255
109,20,0,0,0
109,21,254,255,255
109,22,254,255,255
109,23,255,255,255
109,24,255,255,255
109,25,255,255,255
109,26,255,0,0
109,27,255,255,255
109,28,254,255,255
109,29,0,0,0
109,30,0,0,0
109,31,255,255,255
109,32,255,255,255
109,33,255,0,0
109,34,255,0,0
109,35,0,0,0
109,36,255,255,255
109,37,255,255,255
109,38,0,0,0
109,39,254,255,255
109,40,254,255,255
109,41,0,0,0
109,42,255,255,255
109,43,255,255,255
109,44,254,255,255
109,45,255,0,0
109,46,255,0,0
109,47,0,0,0
109,48,254,255,255
109,49,0,0,0
109,50,254,255,255
109,51,255,255,255
109,52,255,0,0
109,53,255,255,255
109,54,255,0,0
109,55,0,0,0
109,56,255,0,0
109,57,255,0,0
109,58,254,255,255
109,59,255,255,255
109,60,254,255,255
109,61,254,255,255
109,62,0,0,0
109,63,0,0,0
109,64,255,255,255
109,65,255,255,255
109,66,255,255,255
109,67,255,255,255
109,68,254,255,255
109,69,0,0,0
109,70,254,255,255
109,71,0,0,0
109,72,0,0,0
109,73,255,0,0
109,74,0,0,0
109,75,255,255,255
109,76,254,255,255
109,77,0,0,0
109,78,255,0,0
109,79,254,255,255
109,80,0,0,0
109,81,0,0,0
109,82,254,255,255
109,83,254,255,255
109,84,0,0,0
109,85,0,0,0
109,86,254,255,255
109,87,255,0,0
109,88,254,255,255
109,89,254,255,255
109,90,0,0,0
109,91,255,255,255
109,92,255,255,255
109,93,0,0,0
109,94,254,255,255
109,95,255,255,255
109,96,255,0,0
109,97,0,0,0
109,98,255,255,255
109,99,255,0,0
109,100,255,255,255
109,101,0,0,0
109,102,254,255,255
109,103,0,0,0
109,104,255,0,0
109,105,0,0,0
109,106,0,0,0
109,107,255,0,0
109,108,254,255,255
109,109,255,255,255
109,110,255,0,0
109,111,255,255,255
109,112,0,0,0
109,113,254,255,255
109,114,255,0,0
109,115,254,255,255
109,116,254,255,255
109,117,255,255,255
109,118,254,255,255
109,119,255,255,255
109,120,0,0,0
109,121,0,0,0
109,122,254,255,255
109,123,0,0,0
109,124,255,255,255
109,125,254,255,255
109,126,255,255,255
109,127,254,255,255
109,128,254,255,255
109,129,255,0,0
109,130,254,255,255
109,131,254,255,255
109,132,255,255,255
109,133,255,255,255
109,134,254,255,255
109,135,255,255,255
109,136,255,255,255
109,137,0,0,0
109,138,0,0,0
109,139,255,255,255
109,140,0,0,0
109,141,255,255,255
109,142,255,255,255
109,143,255,0,0
109,144,0,0,0
109,145,0,0,0
109,146,0,0,0
109,147,254,255,255
109,148,0,0,0
109,149,255,0,0
109,150,255,0,0
109,151,255,255,255
109,152,0,0,0
109,153,255,255,255
109,154,254,255,255
109,155,254,255,255
109,156,254,255,255
109,157,0,0,0
109,158,255,255,255
109,159,0,0,0
109,160,254,255,255
109,161,0,0,0
109,162,0,0,0
109,163,255,0,0
109,164,254,255,255
109,165,255,0,0
109,166,255,255,255
109,167,254,255,255
109,168,255,0,0
109,169,255,0,0
109,170,0,0,0
109,171,254,255,255
109,172,0,0,0
109,173,0,0,0
109,174,254,255,255
109,175,0,0,0
109,176,255,255,255
109,177,255,0,0
109,178,255,0,0
109,179,255,255,255
109,180,255,255,255
109,181,0,0,0
109,182,0,0,0
109,183,254,255,255
109,184,255,255,255
109,185,255,255,255
109,186,254,255,255
109,187,0,0,0
109,188,255,0,0
109,189,255,255,255
109,190,255,0,0
109,191,0,0,0
109,192,0,0,0
109,193,254,255,255
109,194,0,0,0
109,195,254,255,255
109,196,255,0,0
109,197,0,0,0
109,198,0,0,0
109,199,254,255,255
110,0,0,0,0
110,1,255,255,255
110,2,0,0,0
110,3,254,255,255
110,4,255,0,0
110,5,255,255,255
110,6,0,0,0
110,7,255,0,0
110,8,255,0,0
110,9,254,255,255
110,10,254,255,255
110,11,0,0,0
110,12,255,0,0
110,13,254,255,255
110,14,0,0,0
110,15,255,255,255
110,16,255,0,0
110,17,255,255,255
110,18,0,0,0
110,19,255,255,255
110,20,255,255,255
110,21,0,0,0
110,22,255,0,0
110,23,255,255,255
110,24,0,0,0
110,25,255,0,0
110,26,254,255,255
110,27,254,255,255
110,28,254,255,255
110,29,255,255,255
110,30,255,0,0
110,31,0,0,0
110,32,254,255,255
110,33,254,255,255
110,34,0,0,0
110,35,255,255,255
110,36,254,255,255
110,37,255,0,0
110,38,254,255,255
110,39,255,0,0
110,40,255,0,0
110,41,255,255,255
110,42,255,0,0
110,43,254,255,255
110,44,255,255,255
110,45,0,0,0
110,46,255,0,0
110,47,255,0,0
110,48,255,255,255
110,49,255,0,0
110,50,254,255,255
110,51,255,0,0
110,52,255,255,255
110,53,254,255,255
110,54,0,0,0
110,55,255,255,255
110,56,254,255,255
110,57,255,0,0
110,58,255,255,255
110,59,255,0,0
110,60,255,0,0
110,61,0,0,0
110,62,255,255,255
110,63,255,255,255
110,64,255,255,255
110,65,254,255,255
110,66,254,255,255
110,67,0,0,0
110,68,255,255,255
110,69,255,0,0
110,70,254,255,255
110,71,255,0,0
110,72,255,0,0
110,73,254,255,255
110,74,254,255,255
110,75,0,0,0
110,76,255,0,0
110,77,255,0,0
110,78,0,0,0
110,79,254,255,255
110,80,255,0,0
110,81,254,255,255
110,82,255,255,255
110,83,254,255,255
110,84,255,0,0
110,85,255,255,255
110,86,254,255,255
110,87,0,0,0
110,88,0,0,0
110,89,0,0,0
110,90,255,255,255
110,91,0,0,0
110,92,255,0,0
110,93,255,255,255
110,94,255,0,0
110,95,255,0,0
110,96,0,0,0
110,97,255,0,0
110,98,255,255,255
110,99,0,0,0
110,100,0,0,0
110,101,255,255,255
110,102,254,255,255
110,103,0,0,0
110,104,255,0,0
110,105,255,0,0
110,106,254,255,255
110,107,255,0,0
110,108,254,255,255
110,109,254,255,255
110,110,255,255,255
110,111,255,255,255
110,112,255,0,0
110,113,0,0,0
110,114,254,255,255
110,115,255,255,255
110,116,0,0,0
110,117,255,0,0
110,118,0,0,0
110,119,255,255,255
110,120,255,0,0
110,121,255,255,255
110,122,254,255,255
110,123,0,0,0
110,124,255,0,0
110,125,255,255,255
110,126,0,0,0
110,127,254,255,255
110,128,0,0,0
110,129,255,0,0
110,130,255,255,255
110,131,254,255,255
110,132,255,0,0
110,133,0,0,0
110,134,255,255,255
110,135,0,0,0
110,136,254,255,255
110,137,255,255,255
110,138,255,0,0
110,139,0,0,0
110,140,0,0,0
110,141,254,255,255
110,142,254,255,255
110,143,255,0,0
110,144,254,255,255
110,145,255,255,255
110,146,254,255,255
110,147,255,0,0
110,148,255,255,255
110,149,254,255,255
110,150,254,255,255
110,151,254,255,255
110,152,254,255,255
110,153,254,255,255
110,154,0,0,0
110,155,0,0,0
110,156,0,0,0
110,157,255,255,255
110,158,255,0,0
110,159,254,255,255
110,160,255,0,0
110,161,254,255,255
110,162,255,255,255
110,163,0,0,0
110,164,255,0,0
110,165,255,0,0
110,166,254,255,255
110,167,255,0,0
110,168,255,0,0
110,169,255,255,255
110,170,255,0,0
110,171,255,0,0
110,172,255,255,255
110,173,0,0,0
110,174,254,255,255
110,175,254,255,255
110,176,0,0,0
110,177,255,255,255
110,178,254,255,255
110,179,255,255,255
110,180,255,255,255
110,181,0,0,0
110,182,255,255,255
110,183,255,0,0
110,184,254,255,255
110,185,0,0,0
110,186,255,0,0
110,187,254,255,255
110,188,255,0,0
110,189,255,255,255
110,190,255,255,255
110,191,255,255,255
110,192,255,0,0
110,193,255,255,255
110,194,254,255,255
110,195,0,0,0
110,196,255,255,255
110,197,255,0,0
110,198,254,255,255
110,199,0,0,0
111,0,254,255,255
111,1,255,255,255
111,2,255,0,0
111,3,0,0,0
111,4,255,255,255
111,5,254,255,255
111,6,255,0,0
111,7,255,0,0
111,8,255,0,0
111,9,255,0,0
111,10,255,255,255
111,11,255,255,255
111,12,254,255,255
111,13,255,255,255
111,14,255,255,255
111,15,0,0,0
111,16,0,0,0
111,17,254,255,255
111,18,255,0,0
111,19,254,255,255
111,20,0,0,0
111,21,255,255,255
111,22,255,0,0
111,23,255,255,255
111,24,254,255,255
111,25,255,255,255
111,26,254,255,255
111,27,0,0,0
111,28,254,255,255
111,29,255,255,255
111,30,0,0,0
111,31,0,0,0
111,32,255,255,255
111,33,255,255,255
111,34,255,255,255
111,35,255,255,255
111,36,255,0,0
111,37,255,255,255
111,38,0,0,0
111,39,0,0,0
111,40,0,0,0
111,41,255,255,255
111,42,0,0,0
111,43,255,255,255
111,44,255,255,255
111,45,255,255,255
111,46,0,0,0
111,47,255,0,0
111,48,0,0,0
111,49,255,255,255
111,50,0,0,0
111,51,255,255,255
111,52,0,0,0
111,53,255,0,0
111,54,0,0,0
111,55,255,0,0
111,56,255,0,0
111,57,0,0,0
111,58,255,255,255
111,59,255,255,255
111,60,0,0,0
111,61,255,0,0
111,62,255,0,0
111,63,254,255,255
111,64,0,0,0
111,65,255,255,255
111,66,255,0,0
111,67,255,255,255
111,68,0,0,0
111,69,255,0,0
111,70,255,255,255
111,71,0,0,0
111,72,255,0,0
111,73,255,0,0
111,74,255,0,0
111,75,254,255,255
111,76,255,0,0
111,77,255,255,255
111,78,255,0,0
111,79,255,0,0
111,80,255,0,0
111,81,0,0,0
111,82,255,255,255
111,83,255,0,0
111,84,254,255,255
111,85,255,255,255
111,86,0,0,0
111,87,255,255,255
111,88,255,0,0
111,89,255,0,0
111,90,255,255,255
111,91,255,255,255
111,92,255,0,0
111,93,255,0,0
111,94,254,255,255
111,95,254,255,255
111,96,254,255,255
111,97,254,255,255
111,98,255,0,0
111,99,0,0,0
111,100,255,255,255
111,101,254,255,255
111,102,255,255,255
111,103,0,0,0
111,104,255,0,0
111,105,255,255,255
111,106,255,255,255
111,107,255,0,0
111,108,254,255,255
111,109,0,0,0
111,110,254,255,255
111,111,0,0,0
111,112,0,0,0
111,113,255,255,255
111,114,254,255,255
111,115,255,0,0
111,116,0,0,0
111,117,255,0,0
111,118,0,0,0
111,119,255,255,255
111,120,255,0,0
111,121,0,0,0
111,122,255,0,0
111,123,255,255,255
111,124,0,0,0
111,125,255,0,0
111,126,254,255,255
111,127,254,255,255
111,128,255,0,0
111,129,255,255,255
111,130,254,255,255
111,131,254,255,255
111,132,255,255,255
111,133,254,255,255
111,134,255,255,255
111,135,0,0,0
111,136,254,255,255
111,137,255,255,255
111,138,255,0,0
111,139,255,0,0
111,140,254,255,255
111,141,255,0,0
111,142,254,255,255
111,143,255,255,255
111,144,255,0,0
111,145,255,255,255
111,146,255,255,255
111,147,0,0,0
111,148,255,0,0
111,149,254,255,255
111,150,255,255,255
111,151,254,255,255
111,152,254,255,255
111,153,255,0,0
111,154,255,255,255
111,155,0,0,0
111,156,255,255,255
111,157,255,0,0
111,158,255,255,255
111,159,255,255,255
111,160,254,255,255
111,161,254,255,255
111,162,255,255,255
111,163,0,0,0
111,164,0,0,0
111,165,255,255,255
111,166,0,0,0
111,167,254,255,255
111,168,0,0,0
111,169,255,0,0
111,170,255,0,0
111,171,0,0,0
111,172,255,255,255
111,173,0,0,0
111,174,255,0,0
111,175,255,255,255
111,176,255,0,0
111,177,254,255,255
111,178,0,0,0
111,179,254,255,255
111,180,254,255,255
111,181,0,0,0
111,182,255,0,0
111,183,254,255,255
111,184,255,0,0
111,185,255,0,0
111,186,0,0,0
111,187,0,0,0
111,188,254,255,255
111,189,0,0,0
111,190,255,0,0
111,191,255,255,255
111,192,254,255,255
111,193,0,0,0
111,194,0,0,0
111,195,255,0,0
111,196,255,0,0
111,197,255,255,255
111,198,255,255,255
111,199,0,0,0
112,0,254,255,255
112,1,0,0,0
112,2,254,255,255
112,3,254,255,255
112,4,255,255,255
112,5,255,255,255
112,6,0,0,0
112,7,0,0,0
112,8,254,255,255
112,9,0,0,0
112,10,254,255,255
112,11,254,255,255
112,12,254,255,255
112,13,0,0,0
112,14,255,0,0
112,15,255,255,255
112,16,254,255,255
112,17,255,255,255
112,18,255,255,255
112,19,255,0,0
112,20,255,255,255
112,21,0,0,0
112,22,0,0,0
112,23,255,0,0
112,24,255,0,0
112,25,255,255,255
112,26,255,255,255
112,27,254,255,255
112,28,255,255,255
112,29,255,255,255
112,30,255,255,255
112,31,255,0,0
112,32,255,255,255
112,33,254,255,255
112,34,254,255,255
112,35,254,255,255
112,36,0,0,0
112,37,255,0,0
112,38,0,0,0
112,39,255,255,255
112,40,254,255,255
112,41,255,0,0
112,42,254,255,255
112,43,0,0,0
112,44,255,0,0
112,45,255,255,255
112,46,255,0,0
112,47,255,255,255
112,48,0,0,0
112,49,255,255,255
112,50,255,0,0
112,51,0,0,0
112,52,255,255,255
112,53,255,255,255
112,54,255,255,255
112,55,255,255,255
112,56,0,0,0
112,57,255,255,255
112,58,0,0,0
112,59,255,0,0
112,60,255,0,0
112,61,0,0,0
112,62,0,0,0
112,63,254,255,255
112,64,254,255,255
112,65,254,255,255
112,66,255,255,255
112,67,255,255,255
112,68,0,0,0
112,69,255,0,0
112,70,255,255,255
112,71,255,255,255
112,72,255,255,255
112,73,255,255,255
112,74,254,255,255
112,75,255,0,0
112,76,255,0,0
112,77,255,255,255
112,78,0,0,0
112,79,254,255,255
112,80,0,0,0
112,81,255,0,0
112,82,0,0,0
112,83,255,255,255
112,84,254,255,255
112,85,0,0,0
112,86,255,0,0
112,87,255,0,0
112,88,254,255,255
112,89,0,0,0
112,90,0,0,0
112,91,254,255,255
112,92,255,0,0
112,93,255,255,255
112,94,255,255,255
112,95,254,255,255
112,96,255,255,255
112,97,255,255,255
112,98,0,0,0
112,99,0,0,0
112,100,255,0,0
112,101,0,0,0
112,102,255,0,0
112,103,255,255,255
112,104,254,255,255
112,105,255,0,0
112,106,0,0,0
112,107,255,255,255
112,108,255,255,255
112,109,255,255,255
112,110,0,0,0
112,111,255,0,0
112,112,0,0,0
112,113,0,0,0
112,114,254,255,255
112,115,0,0,0
112,116,255,0,0
112,117,254,255,255
112,118,255,255,255
112,119,255,255,255
112,120,0,0,0
112,121,254,255,255
112,122,255,0,0
112,123,255,0,0
112,124,254,255,255
112,125,255,0,0
112,126,0,0,0
112,127,0,0,0
112,128,254,255,255
112,129,255,0,0
112,130,254,255,255
112,131,255,0,0
112,132,255,255,255
112,133,254,255,255
112,134,0,0,0
112,135,254,255,255
112,136,255,0,0
112,137,254,255,255
112,138,255,0,0
112,139,255,255,255
112,140,0,0,0
112,141,0,0,0
112,142,254,255,255
112,143,255,0,0
112,144,0,0,0
112,145,254,255,255
112,146,255,255,255
112,147,255,255,255
112,148,255,255,255
112,149,0,0,0
112,150,0,0,0
112,151,254,255,255
112,152,255,0,0
112,153,255,255,255
112,154,0,0,0
112,155,255,0,0
112,156,255,255,255
112,157,255,255,255
112,158,0,0,0
112,159,254,255,255
112,160,255,255,255
112,161,255,0,0
112,162,255,0,0
112,163,255,255,255
112,164,255,255,255
112,165,0,0,0
112,166,254,255,255
112,167,255,255,255
112,168,255,255,255
112,169,0,0,0
112,170,254,255,255
112,171,255,255,255
112,172,0,0,0
112,173,254,255,255
112,174,0,0,0
112,175,255,255,255
112,176,255,0,0
112,177,255,0,0
112,178,255,0,0
112,179,0,0,0
112,180,255,0,0
112,181,254,255,255
112,182,254,255,255
112,183,0,0,0
112,184,255,255,255
112,185,255,255,255
112,186,254,255,255
112,187,0,0,0
112,188,255,0,0
112,189,0,0,0
112,190,255,0,0
112,191,254,255,255
112,192,255,0,0
112,193,255,255,255
112,194,0,0,0
112,195,254,255,255
112,196,255,0,0
112,197,255,255,255
112,198,0,0,0
112,199,255,0,0
113,0,254,255,255
113,1,254,255,255
113,2,255,255,255
113,3,0,0,0
113,4,255,255,255
113,5,255,255,255
113,6,254,255,255
113,7,254,255,255
113,8,255,255,255
113,9,255,255,255
113,10,254,255,255
113,11,255,255,255
113,12,0,0,0
113,13,0,0,0
113,14,0,0,0
113,15,0,0,0
113,16,255,0,0
113,17,254,255,255
113,18,0,0,0
113,19,0,0,0
113,20,254,255,255
113,21,255,0,0
113,22,255,255,255
113,23,255,255,255
113,24,0,0,0
113,25,254,255,255
113,26,255,255,255
113,27,254,255,255
113,28,255,0,0
113,29,0,0,0
113,30,255,0,0
113,31,254,255,255
113,32,0,0,0
113,33,255,255,255
113,34,255,255,255
113,35,0,0,0
113,36,255,0,0
113,37,0,0,0
113,38,255,0,0
113,39,254,255,255
113,40,254,255,255
113,41,255,0,0
113,42,255,255,255
113,43,0,0,0
113,44,255,0,0
113,45,254,255,255
113,46,255,255,255
113,47,0,0,0
113,48,255,255,255
113,49,255,0,0
113,50,255,0,0
113,51,0,0,0
113,52,255,255,255
113,53,254,255,255
113,54,0,0,0
113,55,254,255,255
113,56,0,0,0
113,57,0,0,0
113,58,254,255,255
113,59,254,255,255
113,60,255,255,255
113,61,0,0,0
113,62,0,0,0
113,63,255,0,0
113,64,254,255,255
113,65,0,0,0
113,66,254,255,255
113,67,0,0,0
113,68,254,255,255
113,69,0,0,0
113,70,255,0,0
113,71,255,0,0
113,72,255,255,255
113,73,255,0,0
113,74,254,255,255
113,75,255,0,0
113,76,255,255,255
113,77,255,255,255
113,78,255,0,0
113,79,0,0,0
113,80,255,255,255
113,81,0,0,0
113,82,254,255,255
113,83,254,255,255
113,84,255,0,0
113,85,255,255,255
113,86,254,255,255
113,87,255,255,255
113,88,0,0,0
113,89,254,255,255
113,90,255,0,0
113,91,0,0,0
113,92,0,0,0
113,93,254,255,255
113,94,0,0,0
113,95,255,255,255
113,96,0,0,0
113,97,254,255,255
113,98,255,255,255
113,99,255,0,0
113,100,0,0,0
113,101,0,0,0
113,102,255,255,255
113,103,255,0,0
113,104,254,255,255
113,105,0,0,0
113,106,0,0,0
113,107,255,0,0
113,108,0,0,0
113,109,0,0,0
113,110,254,255,255
113,111,254,255,255
113,112,254,255,255
113,113,254,255,255
113,114,0,0,0
113,115,0,0,0
113,116,255,255,255
113,117,255,255,255
113,118,255,0,0
113,119,0,0,0
113,120,254,255,255
113,121,254,255,255
113,122,255,0,0
113,123,255,255,255
113,124,0,0,0
113,125,255,255,255
113,126,254,255,255
113,127,255,0,0
113,128,254,255,255
113,129,0,0,0
113,130,255,0,0
113,131,255,0,0
113,132,0,0,0
113,133,255,0,0
113,134,255,0,0
113,135,255,255,255
113,136,255,255,255
113,137,254,255,255
113,138,254,255,255
113,139,0,0,0
113,140,254,255,255
113,141,255,255,255
113,142,255,0,0
113,143,255,255,255
113,144,0,0,0
113,145,255,0,0
113,146,254,255,255
113,147,0,0,0
113,148,255,0,0
113,149,255,255,255
113,150,255,255,255
113,151,255,0,0
113,152,0,0,0
113,153,254,255,255
113,154,255,255,255
113,155,255,255,255
113,156,255,255,255
113,157,255,0,0
113,158,0,0,0
113,159,255,0,0
113,160,255,0,0
113,161,255,0,0
113,162,255,0,0
113,163,254,255,255
113,164,254,255,255
113,165,255,0,0
113,166,254,255,255
113,167,254,255,255
113,168,0,0,0
113,169,0,0,0
113,170,0,0,0
113,171,255,0,0
113,172,254,255,255
113,173,255,0,0
113,174,255,255,255
113,175,255,0,0
113,176,255,0,0
113,177,255,255,255
113,178,0,0,0
113,179,254,255,255
113,180,0,0,0
113,181,0,0,0
113,182,0,0,0
113,183,255,0,0
113,184,255,0,0
113,185,255,255,255
113,186,255,0,0
113,187,0,0,0
113,188,255,255,255
113,189,0,0,0
113,190,255,255,255
113,191,0,0,0
113,192,0,0,0
113,193,255,0,0
113,194,254,255,255
113,195,254,255,255
113,196,0,0,0
113,197,0,0,0
113,198,255,255,255
113,199,0,0,0
114,0,255,0,0
114,1,0,0,0
114,2,255,0,0
114,3,0,0,0
114,4,0,0,0
114,5,254,255,255
114,6,0,0,0
114,7,254,255,255
114,8,255,255,255
114,9,255,255,255
114,10,0,0,0
114,11,0,0,0
114,12,254,255,255
114,13,254,255,255
114,14,0,0,0
114,15,255,0,0
114,16,255,255,255
114,17,0,0,0
114,18,0,0,0
114,19,255,255,255
114,20,255,255,255
114,21,0,0,0
114,22,255,0,0
114,23,255,0,0
114,24,255,255,255
114,25,255,0,0
114,26,255,0,0
114,27,254,255,255
114,28,254,255,255
114,29,254,255,255
114,30,255,0,0
114,31,255,0,0
114,32,255,255,255
114,33,254,255,255
114,34,255,255,255
114,35,254,255,255
114,36,0,0,0
114,37,0,0,0
114,38,0,0,0
114,39,0,0,0
114,40,255,255,255
114,41,255,0,0
114,42,255,0,0
114,43,0,0,0
114,44,255,0,0
114,45,255,0,0
114,46,255,255,255
114,47,254,255,255
114,48,255,255,255
114,49,255,255,255
114,50,254,255,255
114,51,0,0,0
114,52,254,255,255
114,53,255,255,255
114,54,255,255,255
114,55,255,255,255
114,56,0,0,0
114,57,0,0,0
114,58,255,0,0
114,59,255,255,255
114,60,0,0,0
114,61,0,0,0
114,62,0,0,0
114,63,255,255,255
114,64,255,255,255
114,65,0,0,0
114,66,255,255,255
114,67,0,0,0
114,68,255,0,0
114,69,255,255,255
114,70,255,255,255
114,71,254,255,255
114,72,0,0,0
114,73,0,0,0
114,74,0,0,0
114,75,0,0,0
114,76,0,0,0
114,77,255,0,0
114,78,255,0,0
114,79,255,0,0
114,80,255,255,255
114,81,0,0,0
114,82,0,0,0
114,83,254,255,255
114,84,0,0,0
114,85,255,0,0
114,86,0,0,0
114,87,0,0,0
114,88,254,255,255
114,89,255,0,0
114,90,255,255,255
114,91,255,0,0
114,92,255,0,0
114,93,0,0,0
114,94,254,255,255
114,95,0,0,0
114,96,0,0,0
114,97,255,0,0
114,98,254,255,255
114,99,0,0,0
114,100,0,0,0
114,101,255,0,0
114,102,255,0,0
114,103,255,0,0
114,104,0,0,0
114,105,0,0,0
114,106,0,0,0
114,107,255,0,0
114,108,0,0,0
114,109,0,0,0
114,110,255,255,255
114,111,254,255,255
114,112,254,255,255
114,113,254,255,255
114,114,0,0,0
114,115,255,0,0
114,116,0,0,0
114,117,255,255,255
114,118,255,255,255
114,119,254,255,255
114,120,255,0,0
114,121,255,255,255
114,122,0,0,0
114,123,254,255,255
114,124,254,255,255
114,125,254,255,255
114,126,0,0,0
114,127,255,0,0
114,128,0,0,0
114,129,254,255,255
114,130,255,255,255
114,131,255,0,0
114,132,255,255,255
114,133,255,255,255
114,134,0,0,0
114,135,255,255,255
114,136,255,0,0
114,137,0,0,0
114,138,0,0,0
114,139,255,255,255
114,140,0,0,0
114,141,255,255,255
114,142,255,0,0
114,143,255,0,0
114,144,255,0,0
114,145,254,255,255
114,146,255,255,255
114,147,255,255,255
114,148,254,255,255
114,149,0,0,0
114,150,255,0,0
114,151,254,255,255
114,152,255,255,255
114,153,254,255,255
114,154,0,0,0
114,155,255,0,0
114,156,255,255,255
114,157,254,255,255
114,158,255,0,0
114,159,254,255,255
114,160,255,0,0
114,161,255,255,255
114,162,255,255,255
114,163,0,0,0
114,164,0,0,0
114,165,0,0,0
114,166,254,255,255
114,167,0,0,0
114,168,254,255,255
114,169,0,0,0
114,170,255,0,0
114,171,0,0,0
114,172,0,0,0
114,173,0,0,0
114,174,255,255,255
114,175,255,0,0
114,176,255,255,255
114,177,255,0,0
114,178,0,0,0
114,179,255,255,255
114,180,255,255,255
114,181,255,0,0
114,182,255,0,0
114,183,0,0,0
114,184,255,255,255
114,185,254,255,255
114,186,0,0,0
114,187,255,255,255
114,188,254,255,255
114,189,0,0,0
114,190,255,0,0
114,191,0,0,0
114,192,0,0,0
114,193,255,255,255
114,194,255,0,0
114,195,255,255,255
114,196,254,255,255
114,197,255,255,255
114,198,254,255,255
114,199,254,255,255
115,0,0,0,0
115,1,0,0,0
115,2,255,255,255
115,3,254,255,255
115,4,0,0,0
115,5,254,255,255
115,6,255,0,0
115,7,0,0,0
115,8,255,255,255
115,9,0,0,0
115,10,254,255,255
115,11,255,0,0
115,12,0,0,0
115,13,0,0,0
115,14,0,0,0
115,15,254,255,255
115,16,254,255,255
115,17,255,255,255
115,18,255,0,0
115,19,255,255,255
115,20,0,0,0
115,21,254,255,255
115,22,255,255,255
115,23,255,0,0
115,24,255,0,0
115,25,255,0,0
115,26,255,255,255
115,27,0,0,0
115,28,255,255,255
115,29,254,255,255
115,30,0,0,0
115,31,255,255,255
115,32,255,0,0
115,33,255,0,0
115,34,0,0,0
115,35,254,255,255
115,36,0,0,0
115,37,254,255,255
115,38,255,255,255
115,39,254,255,255
115,40,255,255,255
115,41,254,255,255
115,42,0,0,0
115,43,0,0,0
115,44,254,255,255
115,45,255,255,255
115,46,255,0,0
115,47,254,255,255
115,48,0,0,0
115,49,0,0,0
115,50,255,255,255
115,51,255,0,0
115,52,254,255,255
115,53,255,255,255
115,54,0,0,0
115,55,0,0,0
115,56,0,0,0
115,57,254,255,255
115,58,0,0,0
115,59,0,0,0
115,60,0,0,0
115,61,255,0,0
115,62,255,255,255
115,63,255,0,0
115,64,254,255,255
115,65,254,255,255
115,66,255,0,0
115,67,255,0,0
115,68,255,0,0
115,69,0,0,0
115,70,0,0,0
115,71,0,0,0
115,72,255,255,255
115,73,254,255,255
115,74,255,255,255
115,75,0,0,0
115,76,254,255,255
115,77,255,255,255
115,78,255,255,255
115,79,254,255,255
115,80,0,0,0
115,81,255,255,255
115,82,0,0,0
115,83,255,0,0
115,84,255,255,255
115,85,255,255,255
115,86,255,255,255
115,87,254,255,255
115,88,255,255,255
115,89,255,0,0
115,90,254,255,255
115,91,254,255,255
115,92,255,255,255
115,93,0,0,0
115,94,255,0,0
115,95,254,255,255
115,96,255,0,0
115,97,255,0,0
115,98,0,0,0
115,99,0,0,0
115,100,255,0,0
115,101,255,255,255
115,102,255,0,0
115,103,255,0,0
115,104,255,0,0
115,105,255,255,255
115,106,255,255,255
115,107,255,255,255
115,108,0,0,0
115,109,0,0,0
115,110,255,255,255
115,111,255,255,255
115,112,255,255,255
115,113,255,0,0
115,114,0,0,0
115,115,255,0,0
115,116,254,255,255
115,117,255,255,255
115,118,255,255,255
115,119,254,255,255
115,120,255,255,255
115,121,254,255,255
115,122,255,0,0
115,123,255,0,0
115,124,255,0,0
115,125,255,0,0
115,126,255,0,0
115,127,254,255,255
115,128,254,255,255
115,129,255,255,255
115,130,254,255,255
115,131,0,0,0
115,132,255,255,255
115,133,255,0,0
115,134,255,255,255
115,135,255,0,0
115,136,254,255,255
115,137,255,0,0
115,138,254,255,255
115,139,0,0,0
115,140,255,0,0
115,141,254,255,255
115,142,254,255,255
115,143,255,0,0
115,144,255,255,255
115,145,0,0,0
115,146,255,255,255
115,147,0,0,0
115,148,254,255,255
115,149,255,0,0
115,150,255,255,255
115,151,0,0,0
115,152,255,0,0
115,153,255,255,255
115,154,0,0,0
115,155,0,0,0
115,156,255,255,255
115,157,255,255,255
115,158,0,0,0
115,159,255,0,0
115,160,0,0,0
115,161,0,0,0
115,162,255,0,0
115,163,0,0,0
